eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
0.9964581769346379,10.119229582901967,0.9291158251039384,0.8040126356564197,0.9099252953494626,0.15256002420709175,0.12340807683600295,2.7360013988767937,0.012245292144922086,0.053623938702079516,0.0003950628646273357,0.0058174580888135895,-0.0005103986693728857,0.2717804495871129
0.5048199930794697,1.1341034734479305,0.6735410374358736,0.5280853735900799,0.7520408328518573,0.17199400604446186,0.13123386329911793,3.078014950092445,0.014427197767802059,0.051359964246895456,0.004443141327193177,-0.0033715959941688733,-0.0028125991377308955,0.6766023408116665
0.24244314029697206,1.0489079419887075,0.6030341156334552,0.5628350292946969,0.7946290226011757,0.2173484200243605,0.12800110532811027,2.8546803080056184,0.04196955968191755,0.128557988495848,0.012413031981101013,0.002869787462707305,0.0011324782084723,0.8357833549718392
0.8661349255426213,1.8815665538558901,0.6146689915123335,0.8293490973807731,0.8572254782223271,0.3295814318596095,0.04935107484872981,0.402251386211153,0.038365750713407164,0.11487897190490695,0.014746294113179678,0.00624955593322667,-0.0038309333006842725,1.0143818775964708
0.8255117127121808,1.984416132007479,0.5096776944239132,0.9410103330312376,1.002859342524889,0.5594668840633797,0.027727672921316518,0.12057001035693457,0.08393461258636364,0.16444716521985042,0.028997959321570125,0.00809357549716812,-0.0011084912521133617,1.8025506708081267
0.7271278775651865,1.4822095521409542,0.33003125581923576,0.995643464474244,0.9961782477140756,0.8422054724146935,0.004755062924768006,-0.0011262450712358125,0.027036235592154987,0.08731456044191531,0.014354808107420675,0.0015868555070572372,0.002600015740324525,0.9797532009113772
0.9683209351826964,3.817905598127767,0.7472465854481604,0.8256853254120022,0.9506642495008228,0.3267689190880766,0.1427820883850891,3.805293895194488,0.023546370203086517,0.09357292761981116,0.011626262076675872,0.000216175685774124,0.0006240774078359322,0.5260042127764595
0.992352444282433,9.731305853427298,0.9057177884178472,0.9331123108158412,0.98294025009811,0.1952019578258088,0.019414813821772854,0.07866754445842089,0.015587878794751571,0.07146420337975587,0.0090955920765903,0.0060380935909602204,-4.901075277512854e-05,0.4880115012151708
0.3515059681895488,1.032907340016325,0.7799313180823948,0.7045680187926273,0.6155063218522433,0.13057600562630334,0.08713036743086497,1.4678764979019419,0.09151588985945593,0.21011865763741808,0.04218077909161486,0.015071051048846368,0.0007090979802307691,1.69424741169502
0.7103055524218808,1.2544827874432125,0.3811378750077719,0.9403211924465316,1.0037432468386167,0.6970710451955396,0.020448726882267454,0.06221791689514775,0.03602762637264186,0.11115218211250737,0.016350270530437,0.0037185505527984643,-0.00460034643577511,0.719165196704585
0.8802509982638923,2.479318692045315,0.6124511379833365,0.8587842585943811,0.981877538289931,0.4070997852742784,0.05317539622130536,0.5380850525186066,0.0674209420142438,0.14759847269597648,0.021341484146142658,0.008273721287018532,-0.0016340915677036671,1.6517417011770654
0.5876001448773905,1.2696138530459906,0.24385622651316716,0.9816532601491966,0.9987113220373351,0.8236131406553169,0.002153128877617718,0.013278931109302328,0.042437443372990914,0.11401753956489025,0.011529410290222177,0.0006596863196718606,0.0004797957487882362,1.1149758458324417
0.8010429450036722,1.884441876918924,0.4681297473626009,0.9307451432088928,0.9928676875826752,0.5807204890254319,0.0436345071506812,0.3511439262624325,0.018115331639574798,0.06434911183132595,0.0029826784636640524,0.007930737397638773,-0.0019221274354959215,0.2852692185173459
