Unnamed: 0,Loss_mae,Anomaly
2021-05-14 11:37:31.933218,0.019930387,False
2021-05-14 11:37:31.933318,0.038691904,False
2021-05-14 11:37:31.933418,0.022498913,False
2021-05-14 11:37:31.933518,0.006359756,True
2021-05-14 11:37:31.933618,0.029495483,False
2021-05-14 11:37:31.933718,0.027998753,False
2021-05-14 11:37:31.933818,0.026321182,False
2021-05-14 11:37:31.933918,0.01853807,False
2021-05-14 11:37:31.934018,0.010944387,False
2021-05-14 11:37:31.934118,0.016563676,False
2021-05-14 11:37:31.934218,0.024565458,False
2021-05-14 11:37:31.934318,0.025990617,False
2021-05-14 11:37:31.934418,0.015083644,False
2021-05-14 11:37:31.934518,0.02421362,False
2021-05-14 11:37:31.934618,0.010826115,False
2021-05-14 11:37:31.934718,0.017925784,False
2021-05-14 11:37:31.934818,0.04089072,False
2021-05-14 11:37:31.934918,0.043054752,False
2021-05-14 11:37:31.935018,0.025882667,False
2021-05-14 11:37:31.935118,0.035146438,False
2021-05-14 11:37:31.935218,0.01729285,False
2021-05-14 11:37:31.935318,0.041754518,False
2021-05-14 11:37:31.935418,0.02529477,False
2021-05-14 11:37:31.935518,0.022494478,False
2021-05-14 11:37:31.935618,0.018598696,False
2021-05-14 11:37:31.935718,0.027935494,False
2021-05-14 11:37:31.935818,0.04482371,True
2021-05-14 11:37:31.935918,0.025986943,False
2021-05-14 11:37:31.936018,0.02234184,False
2021-05-14 11:37:31.936118,0.042706933,False
2021-05-14 11:37:31.936218,0.021645231,False
2021-05-14 11:37:31.936318,0.03050118,False
2021-05-14 11:37:31.936418,0.007829881,True
2021-05-14 11:37:31.936518,0.007980787,True
2021-05-14 11:37:31.936618,0.018450769,False
2021-05-14 11:37:31.936718,0.02036613,False
2021-05-14 11:37:31.936818,0.04574051,True
2021-05-14 11:37:31.936918,0.026382849,False
2021-05-14 11:37:31.937018,0.013308033,False
2021-05-14 11:37:31.937118,0.011781509,False
2021-05-14 11:37:31.937218,0.008637626,False
2021-05-14 11:37:31.937318,0.029702304,False
2021-05-14 11:37:31.937418,0.030826688,False
2021-05-14 11:37:31.937518,0.029127778,False
2021-05-14 11:37:31.937618,0.023279844,False
2021-05-14 11:37:31.937718,0.028223727,False
2021-05-14 11:37:31.937818,0.045748826,True
2021-05-14 11:37:31.937918,0.008061783,True
2021-05-14 11:37:31.938018,0.023667363,False
2021-05-14 11:37:31.938118,0.019451823,False
2021-05-14 11:37:31.938218,0.0110967485,False
2021-05-14 11:37:31.938318,0.029942313,False
2021-05-14 11:37:31.938418,0.015056899,False
2021-05-14 11:37:31.938518,0.017629514,False
2021-05-14 11:37:31.938618,0.044019498,True
2021-05-14 11:37:31.938718,0.04371443,True
2021-05-14 11:37:31.938818,0.020047827,False
2021-05-14 11:37:31.938918,0.01569586,False
2021-05-14 11:37:31.939018,0.02704502,False
2021-05-14 11:37:31.939118,0.013690773,False
2021-05-14 11:37:31.939218,0.017068706,False
2021-05-14 11:37:31.939318,0.026309611,False
2021-05-14 11:37:31.939418,0.02670607,False
2021-05-14 11:37:31.939518,0.021190504,False
2021-05-14 11:37:31.939618,0.013580607,False
2021-05-14 11:37:31.939718,0.02768717,False
2021-05-14 11:37:31.939818,0.031338092,False
2021-05-14 11:37:31.939918,0.02314619,False
2021-05-14 11:37:31.940018,0.0244176,False
2021-05-14 11:37:31.940118,0.020729609,False
2021-05-14 11:37:31.940218,0.021984113,False
2021-05-14 11:37:31.940318,0.020676812,False
2021-05-14 11:37:31.940418,0.019572867,False
2021-05-14 11:37:31.940518,0.020086074,False
2021-05-14 11:37:31.940618,0.009007201,False
2021-05-14 11:37:31.940718,0.023794297,False
2021-05-14 11:37:31.940818,0.0,True
2021-05-14 11:37:31.940918,0.030118302,False
2021-05-14 11:37:31.941018,0.025466185,False
2021-05-14 11:37:31.941118,0.011044922,False
2021-05-14 11:37:31.941218,0.04170387,False
2021-05-14 11:37:31.941318,0.012871112,False
2021-05-14 11:37:31.941418,0.021358592,False
2021-05-14 11:37:31.941518,0.032995224,False
2021-05-14 11:37:31.941618,0.010767498,False
2021-05-14 11:37:31.941718,0.025733355,False
2021-05-14 11:37:31.941818,0.018037196,False
2021-05-14 11:37:31.941918,0.011823358,False
