species,specimen_number,eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy,,
1.0362102186919377,10.096052698563929,1.0597800802574397,0.7913668703987139,0.7567770444088361,0.051399018777622596,0.1825712983428605,2.7503535990407806,-0.19823226715860437,0.02931392836927457,0.1422928140640053,0.042681907323639516,-0.09713617793247142,0.18156458099049763,,
0.41553416914722957,1.3635413150875122,0.5492575895551812,0.42869904709914425,0.46368824464120767,0.11642176490849637,0.1956365904523183,2.7384768450973707,-0.018944480483801047,0.074484561258066,0.18990955332456788,0.09094478262722254,0.33733162068373895,0.525790216545092,,
0.1256491399924891,0.9296679147146768,0.561995801626475,1.0343898668953526,0.7502261239892526,0.07693989163618231,-0.03099747217071347,2.7698582250147816,0.2880855997809748,0.05860242817619933,-0.05764143589535305,-0.1968709910516918,0.22714400041122892,1.1550768124764281,,
0.9020194218797939,1.9056136442758849,0.3404063325162936,0.7799553682916722,0.763338424547521,0.3350150987365116,0.04148658633122412,0.29651016084937243,-0.157287549749726,0.4617954999672132,-0.0102013823114383,-0.015811038296602714,-0.12977338555786602,1.1599229947179228,,
0.7547922381001255,1.9985796096597532,0.344177716706638,0.45164768337108396,1.1616879950031922,0.7564550197000485,-0.03205496401424132,0.173824647140232,0.3683452276776855,0.18000565575853728,-0.17036132547500962,-0.029265906015821824,-0.09378222160574601,1.7638873189005202,,
0.7457146555315483,1.5073077848047896,0.32715829955677556,0.9884841866252969,1.0990767459093609,0.7418602918163698,0.041188408559491976,-0.10610857422178473,0.06645137622256314,0.06898156552431355,-0.23136431487877693,-0.2601199492079907,-0.23789654972171057,1.2163237278244137,,
0.949685878018286,4.143101219516916,0.4475140896423597,0.9057018577634411,0.6603246304712913,0.5757970871395177,0.0721675738351881,3.880156230970469,-0.15743800372539402,-0.0011299594139713293,0.22934983154064933,0.08332318885621004,-0.03195214615968646,0.5114772237713376,,
0.8338212376051278,9.690173961665893,0.9127663737926311,0.6775361827201141,0.8778494102017022,0.22448740159543912,-0.05945373366826293,0.25192967870338334,-0.13810997680297335,-0.255865106563241,-0.02988945663783349,0.26350511202775456,-0.010083289625113628,0.6318800221992666,,
0.6799998696443309,0.8495311287510794,0.9586374552591075,0.5836138923264866,0.6906820750256806,0.14870047336540657,0.30783750973927587,1.4796778707703642,0.31133039791080974,0.23020835936510853,-0.05034858742390197,-0.31443373796964275,0.03709109163595427,1.3660402990851774,,
0.7244232355706173,1.1432168489476076,0.6885924010526572,0.6873542947827818,0.8854647499726216,0.6074616376984062,0.012697114925411708,-0.2468175031614663,-0.06293873254431974,0.16017521170276713,-0.400522005916067,0.13388786559080196,0.2049400286017803,0.43094477869812997,,
0.7615894589179945,2.555826555867152,0.49861536901232695,0.7387723490857061,0.9276232959690862,0.2641096404563692,0.3052854465277832,0.6958044987074545,0.17439398192757805,0.27220403115896735,-0.10570546763300409,0.14490659420201593,0.1241746331297583,1.4418873553719398,,
0.4468392744725116,1.1274877459167219,0.08428055565174429,0.5664279256147424,1.2413816312307602,1.057309154873436,0.11912365320254815,-0.28344654157329774,-0.024005294737784066,0.20450977723294372,0.1485950588335117,-0.32194086123400795,-0.03195780981755597,1.0551463000346553,,
0.7223791273833706,1.8976234276971793,0.7852253384453468,0.8006360856282763,0.9245233812540476,0.6489215137683813,0.11133670346569424,0.25832263489967006,0.20817827770528638,0.20529849690338497,0.3395373102385443,0.07352645802541236,-0.0286573807948122,0.31626862981222087,,
0.9868879009578923,3.0140423628517232,0.6986806534517311,0.8143362500524693,1.0569633697426255,0.7817592673125686,0.4613873640613019,0.06728401477229645,0.1363691059431707,0.25109490677382384,0.20163916184917313,-0.003167987652655444,-0.03055511236658902,1.2704866610975758,,
0.5948165023647343,0.929186839498847,0.6543657640543509,0.5695150019694386,0.9035713676096694,0.16308931834103083,0.2350421410888649,3.564063054963634,0.15570594981791766,0.047290884729605936,0.1497860942750335,0.3361999454277288,-0.35371821027941175,0.6104005448239078,,
0.6671372836623867,2.6127751694749115,0.2646586624378068,1.0423709520881275,0.8933414699579558,0.7589752027272865,0.0196964464647573,-0.20389939222928274,0.16096881565241647,0.07230974925674188,0.2428597681340898,-0.18292702367137376,-0.157395937054282,0.8281410429418286,,
0.2654280909488165,1.0797487930475735,0.7355944763420427,0.6050264301167356,0.3389242498610803,-0.0024562123886067155,0.5567297327542143,3.231904862335098,-0.030589981930593847,0.2865132907490762,0.09245406746552748,-0.13825467396179658,0.30546423190818023,0.9737590160811068,,
0.684395174410579,3.2850104455173614,0.7711892899911948,0.7095736629462901,0.9345469895190662,0.5705380816405408,-0.3143710709010828,-0.0456995113847549,-0.13301631294984903,-0.05290668604423812,-0.17213639093886063,0.07005950010728265,-0.40707087061617897,1.043118712116995,,
0.22355586830046512,0.8818708527845965,0.38963947749488587,1.1011899786616535,1.1297176799241964,0.549480054147564,-0.1714654003616185,-0.24698768043206965,0.33171863557822345,0.13979213671729032,-0.016384237938957408,0.10580677448515403,0.008868219737184185,1.5432270238692676,,
1.084345621615931,2.5861482706601446,0.6502578308361876,0.7683499561797942,1.240526273279857,0.7462172151846045,-0.16096128894677666,0.04666096570194614,-0.060813912293248056,0.0828089739231201,0.04218091103881506,-0.002571732684063799,-0.2193756958819272,0.18296950077543472,,
1.2457533549177788,10.914087503283863,0.9841795647003149,0.756831223769511,1.193651593438678,0.2902247528632642,-0.018929276603146267,4.28860319890745,-0.09696027315948981,0.07032906080418169,-0.06491623928349144,0.05593341248122366,-0.08722306446395062,0.4548140230420098,,
0.4040497798440813,1.1005340965689343,0.5878513217301691,0.9276363250308192,0.6936089707334524,-0.05947031176638912,-0.019475826047851377,2.2494384826651523,0.0033525220937465124,0.2802252173075347,-0.09693163410917971,0.24472913750723327,0.09156311184907906,0.9513286552414973,,
0.38073773134712446,1.293638287923624,0.45964806621502197,0.6784859066298458,1.257684465110544,0.1373707174183481,0.009600587790495496,1.1195244953275543,0.04927777363002257,0.4411749451837734,0.23901360461896112,0.07945353623143964,-0.3812981480876209,1.2257265937186386,,
0.3006916664523651,1.0304730711931784,0.6830132999793882,0.42990263902321574,0.961718850570238,0.4200358131816283,0.27580668527372076,2.5324901837229454,0.007413632865035276,0.2656508496681549,-0.16727230045738786,-0.005286498021392638,0.14437212372917804,1.059798529865926,,
0.6405067094221408,1.239348418234462,0.29391914603539876,0.8746446936728083,0.6752366436268733,0.5966466541120913,-0.20992328245776581,0.0592448766319071,0.08348062524111927,0.1133437787757707,0.29920144925151343,0.11428985725205995,0.09982269206221345,1.5607738957568942,,
0.4415798835494733,1.4182904641590763,0.3760040455601118,0.7651391940888199,1.0300703279803043,0.6294780913588168,-0.02499686672804033,0.1371273926223045,0.048361491864388484,-0.1212324111668171,0.2486251064477647,0.2675901824701382,-0.10914424859139323,1.7351965602405193,,
0.5764590969173933,1.0270725802404856,0.6962566476041689,0.5897854149995638,0.6075613612585788,0.07425391644949378,-0.0006655190454775833,2.0748897771914674,-0.3007011880655037,-0.18767397699998717,-0.05406317184437977,-0.00964449275742945,-0.045978975802567185,0.34150372140389745,,
1.013741856946654,1.486938100089688,0.47222740704911226,1.0836273276187978,0.9291217889117772,0.7019649228184721,-0.07188818274711695,0.5250385057307353,0.17954305703715653,0.17827519373925726,0.01706279686893138,0.48355517020014455,-0.3339294841631479,1.9579263796518507,,
0.4629146409363593,1.431268105419401,0.4247493362348921,1.0640775935940172,0.914021144089661,0.693722123202938,-0.038039437070946945,0.1066977165318463,-0.1263934103378062,0.09583156401087779,0.24112874400414996,0.2515604072991795,0.19920833965147913,0.3877410761786196,,
0.9991445933687969,10.611664791889675,0.6550914644038399,0.9940809503612714,0.8737475347816519,0.015856662498334666,0.0817986302460319,0.5029888869708585,-0.06623018979303626,0.2689462587357987,-0.05266534606327408,0.021393512353562207,-0.08097533074378849,0.5056546623149303,,
0.7642359690601687,2.6639066179296087,0.6986983100241766,0.5830170919025829,1.1056537843843919,0.5241585830957392,0.3401766651888089,1.3629101386821871,0.3593083317504339,0.009654279956148228,0.017979420219992437,0.0079825587465744,-0.028506902575862858,1.2130914132542039,,
0.42281554195711235,1.143802258829841,0.17903485491417623,0.7289414327609054,1.0565199949458977,0.5947707266026001,-0.18344022447280844,0.056328456956371585,0.051888486179962626,0.12238154905889104,-0.010778670012948466,0.1252450942192326,0.20940836953597983,1.8327208427821327,,
0.6326082061517588,1.1979807555883573,0.4604951848722039,0.8305886414111933,0.9664275204777214,0.3591320936626431,0.20717778713500767,0.17997034108862195,0.09653704811627427,0.4444032738894871,-0.09142741647150963,-0.16787702316804298,-0.29237539362053994,2.252976980881671,,
0.5679582502925591,10.3003106422555,1.0422272457483452,0.9057913505851255,1.1866271052470627,0.27958756001118873,-0.12118745915787119,0.011609227674744316,0.3584031843525462,0.07915520259504227,0.22391824017366124,0.195943630283487,0.21988990413675277,0.16154270036380128,,
0.8048641264277049,5.956698415651632,0.5938092543963078,0.846785640503422,1.0315311613386677,0.1419852915989636,0.05271643175559378,0.2078537955147526,0.19067149948000062,0.04595596711266131,-0.3110607547374697,0.1292634374016206,0.09156169147735632,1.0796389203076058,,
0.9132671813303421,1.5221738797790596,-0.11388447576444508,0.795112806730698,0.9218140652055069,0.9221505969465459,-0.11349587557029202,-0.10326034177858853,-0.1769152914889473,0.051260771001440095,0.16352581961559762,0.048437895420034904,0.15357692821202087,0.2762631126657287,,
0.7172250499531054,1.7042138118240115,0.2797476806062247,0.9982093656179705,0.7209067101207128,0.9766617208409386,0.07867897679104538,0.023345144414240192,0.29173379479941985,0.4259836135800638,-0.023378493968879383,-0.00023579911029834866,0.03306845123509447,0.6954330225336907,,
0.6699238826199522,3.0035048389619043,0.5384938011280092,1.020220794856739,1.0174710142418546,0.645877314362203,0.4179174206430432,0.40370690075335686,0.15369076515439004,0.10566179773981729,0.1934313215366451,0.22499249089173617,0.11943034711129644,0.5390112868926582,,
0.3063007478756688,1.2511610875073034,1.0340903121358163,0.36345237870525215,0.5246108281611426,0.19385652977989956,0.1091072772131762,3.6245131669050212,0.1335016035797478,0.30701996737961335,-0.052444265614497734,0.2954224794696577,0.08797637531980208,0.7449243891622037,,
0.7679343794600006,6.802154481782825,0.9931424519158771,0.922135833472667,1.1096551087610398,0.5187239457676935,-0.30023030745011925,0.03143058717514652,-0.11822305938510372,-0.20813403306371175,-0.10664985077277911,0.16404286958353476,-0.1648338195775071,0.8297594923602527,,
0.8283749575326268,1.3021886498306432,0.26568331006679224,0.8386628170730265,0.7875659384391301,0.4702260813522013,0.14635340862742943,0.3304145590348901,0.23588132739522202,0.16700347178531735,0.18330002043556012,0.05799294885659705,0.08832350338783374,1.931102421664656,,
0.8397091638435267,1.7524703522378535,0.23602775456509983,0.8907199051027643,1.2069215103497768,0.9615530016753482,0.1404085122949817,-0.033819574287502346,0.31388381131079096,0.013741125936732268,0.2821120053364632,0.078390081139281,0.1155512861374056,0.58065399694418,,
0.8239207102115811,2.2576375308965138,0.8194036242799105,1.0353775676622505,0.7918345037031118,0.9900937386738575,0.19696882386978612,0.09077180839538782,0.14557153124535405,0.25455169762915436,0.08544866958724118,0.0034698459311375343,0.07437304655520709,2.2519197233792934,,
0.2593250137850638,1.4492903872839829,0.48975721592703986,1.006960693426272,0.9301513361078666,0.7366366952762698,0.005088671023867394,0.19409577276191267,0.09455928583124412,0.197841022761222,0.03315695298456522,-0.08689264107375143,0.05249536360322067,0.7805350441033863,,
0.9545729329369186,1.869321688828396,0.20621683053021983,0.6927318851920108,1.0677024518574123,0.3020389963053179,-0.23651196514216805,0.5181043011445721,-0.12579741540247522,0.0029055644800378717,-0.44838174577548745,0.09430231948585008,-0.27335524714990633,1.1557592738754874,,
1.1060437030990318,10.504367280029822,0.7775600370993758,1.0312575056096265,1.0216202683268394,0.1344877197142481,-0.3725990372563561,-0.03678612074018825,-0.10973157732673791,0.22223409261611074,0.3002824981614053,-0.2150878127811074,0.1856595245195958,0.47241024902531903,,
0.8056674435548287,1.847008499745927,0.714529286711493,0.9388170560240735,1.235501417256036,0.8799996920588319,-0.08732256557221824,0.1617975915705871,0.08726399741886381,0.17393878459729745,0.02133800892364565,-0.3105928870287381,-0.028115941663858807,0.708456239637606,,
0.9122321633376576,1.5812080290051937,0.6023007313276947,0.7286716306704475,0.9311980568058915,0.6758656253233987,-0.0005704548637986973,-0.09268723170707212,0.07018509589102152,0.3046196544803046,0.1224700875204858,-0.40650863648726987,-0.15177970526620838,0.6377290086533627,,
0.8826211268776168,5.831827927181345,0.6309382462968828,0.8631435111507888,1.3482205403456398,0.3488712092437924,-0.021143784589013823,-0.3474474637171356,-0.01995131704172938,0.1263239742190499,-0.040779964004834884,0.19282116910186814,-0.03934162414052956,0.6534062841543332,,
0.5737586392024452,0.9452928090013578,0.14927786262074116,1.1280107252913891,1.0940344403533433,0.8500861436873381,-0.2815289558438137,-0.17236645169403952,0.06850555369948491,0.3091542266082873,0.2936453970959453,0.10596001450112777,0.2940538185434938,1.1743719975905993,,
0.8325514914534335,2.704663400474885,0.934441589604081,0.9069819240341732,0.8017181740911182,0.31534703216125415,0.04608266188953281,0.08788734464133409,0.05518292668808169,0.07835978595323503,-0.013456608271234786,0.2659902196850052,0.34128215400710654,2.361613285439958,,
0.8152127449988286,2.95420713056284,0.8084222766316249,0.8395185427927073,0.9595667189142133,0.46777979703829975,0.10652428688958958,0.015462567479064299,0.06860372900460343,-0.13995056096081532,-0.3116315474636139,-0.426671145854155,-0.17587239749544578,0.5080623159649762,,
0.5200516245999971,1.5752832958333487,0.7612803872802292,0.8989060070082753,0.9541170680788783,0.7493521509317634,0.1462236801242056,0.12688874421683768,-0.15106909106864655,0.33274422158938366,0.17054168377797188,-0.37936344704886893,0.0007108624142506959,1.066858198743088,,
0.5423007117506131,1.0668921412381192,0.28875298955730194,1.1480264954943373,0.695748685889661,1.0507946284639846,0.29780960144276936,0.09003488810547909,0.17428075701544116,0.43703957351892186,0.06171814404478254,0.030874397339620302,0.04385002395953021,1.4211591032538151,,
0.9849063131314741,1.4669151753812009,0.4497273189172896,1.003173061692149,1.0749198657393928,0.7960701299550385,0.22450448557029173,0.002860580700822706,0.10897144884857092,0.057882327786200366,0.058777700582435005,-0.3303935082737852,0.1646066646803551,0.8834512656198976,,
0.6567122926231194,1.3737020264520023,0.27426107661689025,0.7031910791988584,1.1554178426354353,0.763717331089491,0.2270672621719051,-0.07354414779823291,-0.08152824746874605,0.1714971755473903,-0.11073809529914053,0.23757127895602975,-0.0860716472830159,0.7219348246407108,,
0.8986642170769797,0.9503857533643314,0.7907727115338387,0.8543734901330984,0.4811940926898043,0.10900309418818403,0.05941454952915087,2.747186380918762,-0.10292141214107053,0.15366045573413797,-0.10344977100715771,-0.016309672690082204,-0.014824537906019453,0.7411482228023687,,
