eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
1.0995519891215948,9.776579593859523,0.7790361436442474,0.8110752861205469,0.7459565496964047,0.183628607422274,0.0699498450589996,2.785801720732619,-0.04919585907978944,-0.09188874600703456,0.19000782546086026,0.030563828043406013,-0.014434949408071125,0.2635147150848143
0.3491002781501975,0.9901509669070104,0.5892566079367271,0.4863099838421866,0.7208826944233668,0.1177137061162946,0.1965977733721926,2.8048723999515626,-0.20601439715072092,0.12901166966442304,-0.1318409648617918,0.11405123975309707,0.32314250087202706,0.4258060833530032
0.25601533706342944,1.033972164112267,0.4980057835587494,0.8896624469465357,0.5970140460213766,0.2245487986750198,0.09147269630876607,2.589591756729718,0.3324635966352364,-0.005280079147431324,-0.14190462253142808,-0.4237836731101505,-0.07794324592256062,1.0439251326894303
0.9673372044586008,1.7662149681560098,0.5695709684467475,0.8800702904844091,0.8474659039192636,0.37941568849800816,-0.08996651083889314,0.4853264118346649,-0.0026790354182478463,0.3655506143284704,-0.18408171723881292,-0.1544264750323997,-0.1715760864606798,1.2190462012069099
0.9693794231046092,2.113932970654192,0.4290828124834552,0.7391158622877722,1.1705982655311493,0.6351585851192966,-0.002836282733196388,0.27364414636771656,0.3126923685999464,0.30336295001726,0.11874687481172637,0.03806356417836433,-0.19498298111126766,1.724047351292074
0.8605610997295714,1.5658617746446652,0.3215123139060401,1.0793363782789225,1.1091515908815528,0.8922286666135644,0.1515857867442135,0.07148119291016641,0.4028361804218366,-0.06034607847038935,-0.03863259278255032,-0.28849584623300945,0.052072262508680515,1.086985992702174
0.8111523041683075,4.134088502607054,0.530019797784177,0.6714935975009184,0.8483176560120868,0.5927735195701842,0.003167134908642996,4.009911621776248,-0.21416560296379855,0.07524656387674496,0.161735383592953,-0.10463887286344443,-0.04675541422998075,0.5711177990891791
0.8814505032782207,9.743619018531124,1.0326865776650154,0.9520888437427304,0.9337160082126732,0.21346654421554195,0.12103018451809765,0.316988252876626,-0.14745157983440615,-0.19057767121784075,-0.11374213110798605,0.1612026739330636,-0.33721336410437314,0.4258681238911592
0.5939594701973098,0.7367033193700685,0.8434882002302466,0.38137274297990775,0.4496774831914182,0.10517580085187904,0.12814119463973034,1.818269798480404,0.12291318084897195,0.3560523862301298,-0.22898586803707036,-0.158702664400101,0.1677185556718984,1.5538276124094776
0.5009251760507292,1.287577951910301,0.4691749243363126,0.9997251463369948,0.8869372028723194,0.44653641655549015,0.034541441960801327,-0.13520812594438153,-0.08753604304737209,-0.01577136838132509,-0.1474589855228264,-0.27331581312551895,-0.09577843787103196,0.5673902819542841
0.9821942138696442,2.36810927802028,0.7497495333375223,0.8044729431249229,0.935659725545014,0.14906253955136364,0.18680993101473736,0.6215530975506854,0.44940014190556177,0.19818857230328546,-0.12684071041093406,0.00472113048389447,-0.06005177960057938,1.3190921952692098
0.8254727088883519,0.9952546374875672,0.29027940888541404,0.7596935413925244,1.2844593272208031,1.0460241461470046,0.0820189333938385,-0.3679868972237589,-0.14885255424529864,0.2260762286456147,-0.12772408738998076,-0.15077026841746932,0.07388770841249175,1.1703620241083688
0.8706038200624489,1.9330052602147896,0.9662460751150286,0.905880339697394,0.7634318723171952,0.5435129939403676,0.011391961160869712,0.4296242241404694,-0.0792869091924977,0.07301773055918911,0.1624075135006953,-0.034511950455858684,-0.258431452737347,0.5792500034173774
0.9397262656893782,2.9985239438879514,0.6661083517086073,0.9110898452487836,0.9528991412008364,0.9091857733861328,0.4313221857868821,-0.2689203150603469,0.08240028240895167,0.19721783423448494,0.22874404238032905,-0.0334494021934402,0.1859576091518214,1.4550183755894095
