eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
1.142845222696452,9.957543358131401,0.9132527829971911,0.63760367353476,0.8226396397929231,0.43558120494955704,0.14527869645446845,2.7014844950024552,-0.05922916254730257,-0.011470019371188266,0.13044840232018762,0.0023383054764177093,-0.06056041162755765,0.18821540826063726
0.14891369319743195,1.2674139759770822,0.6484676513825358,0.4330318987793873,0.5718029692325348,0.2393261074046399,0.2301005341228837,2.8027164698952824,-0.20396039694148105,0.17082997980000447,0.1626154050030823,0.009573031562716357,0.1558593090557098,0.5737850103918729
0.1859783217791525,0.989563845087054,0.4530051840469848,1.0634830575413483,0.8083884725808637,0.2915306926652391,0.14123429574406482,2.7370993361348144,0.20747505984400327,0.16279501489231674,-0.10800165683747356,-0.3720867121311117,0.01976825165933337,1.0502184824350602
0.8185348377137704,1.6703827859737022,0.4705264485631549,0.9727867325496736,0.7151673051364673,0.4763757988449439,-0.07110906216797498,0.497827808921056,0.06732299348711111,0.35138382297926746,-0.2441676365086926,-0.02109287068783497,-0.07509244495180749,1.0071647755029325
0.8820985763930033,1.8458228788431883,0.5144071797420083,0.5980522474476242,1.088133524992866,0.7402396301038604,-0.0959252522924674,0.2190458332316187,0.3421134531771671,0.12727626993356614,0.1320140816965848,-0.04868092709120545,-0.12997079566906072,1.7311894752005648
0.8856042861725932,1.4656753063007737,0.22864318101144604,1.0184527985774208,1.0503060127691484,0.7540962582241121,0.2001284394964588,0.13634998091922754,0.20953150041261032,0.10288424673488636,-0.13403718690747962,-0.2501514546718748,-0.14843168134865278,1.2657250765090529
1.0012124980099824,4.07234463027054,0.6704137948186325,0.990995415204911,0.7903531928325265,0.4977198107866149,0.08632043829910102,4.1136852981271135,-0.19276541232942085,0.10591757472389048,0.08626577160345739,0.06332862114068916,0.10205205922688664,0.6022813177396459
0.9244909223706752,9.72586915660651,0.8708838914273903,0.8731980813421011,1.0218842972148143,0.4571551587305809,-0.14361197029518796,0.18432748916527208,-0.3946116705502413,-0.3675808933739292,-0.010345948431875043,0.03206088084818298,-0.1875042529038862,0.9032820871090338
0.708414910011252,0.8699410307451519,0.7836801697866692,0.3304199512289601,0.6740547320474265,0.304548626822848,0.1707067968949776,1.7027347719532788,0.30311592042505,0.2381218422246812,-0.1597898331659093,-0.033774133328092905,0.1875745595875012,1.6149598448234317
0.6030028938952277,0.8840970774486034,0.4884086904923887,0.9944134208573856,0.8993766044477736,0.6133635917874825,-0.06106192233022671,0.014199342450496338,0.1012743806595706,0.19562826387505935,-0.2620527296065301,-0.20537240137756965,0.014514436110986698,0.5347587922744786
0.9421411350611772,2.7498195628288067,0.5982811392972781,0.7851158949842044,0.8202496987658927,0.2696461939413468,0.40906169789497787,0.5315841869273619,0.21267474815974585,0.2269655231103385,0.04807261504335912,-0.07252052057202149,0.017578839115722462,1.4617286477799252
0.38207041103197614,1.0830907273786234,0.06463338260591342,0.6983890855246342,1.3203244978086162,1.0117278333525817,0.06263868546283427,-0.21456892374337636,-0.16106959876651514,0.10086898890352136,0.09310139969650627,-0.35993546719883784,0.018050427134865685,1.1436807113508225
0.8650199345371841,1.9967807746120383,1.0366735392220234,1.0239882815644192,0.7191297359221536,0.7038456652978289,-0.08386922590063528,0.4481557998531146,0.14465482748005593,0.10322822300667422,0.18082431227053336,-0.001547744849157713,-0.01440637962151779,0.4491828051790195
0.9319315711406374,2.73905807730898,0.6563815766745142,1.0313880538296818,0.8068931588378465,0.7516383363955383,0.3442027877962381,-0.00824436420213031,-0.19942776653563232,0.20961797069791452,0.3010689982651762,-0.037715217542189136,0.04938093565319132,1.3135836533563423
0.4524874576030496,0.8228904615267325,0.5836627512092936,0.4597277009720535,0.7396947997316154,-0.05909303377383,-0.14487054539965075,3.4722843816828406,0.08092294186746378,0.2478788781552761,0.0572066604040397,0.2829935847274063,-0.3462880320099997,0.8172798141110872
0.6134373255757162,2.3380505378355423,0.595997392355281,0.8400252331579039,1.0059684565953506,0.5239412411241028,0.15324203682450568,-0.20736939925945,0.2084681046673996,0.2683021402321123,0.1540220420850349,-0.07126979341977778,-0.040973459645671284,0.8063205835870061
