eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
0.9967899945750848,10.119760458244928,0.9256094244862763,0.8070477163617995,0.9063220897900652,0.14978069427819998,0.12808781019832982,2.729100855301724,0.0044838473702737015,0.05045558302528408,0.0053712972019545075,0.000178247922619736,-0.0031447155401325465,0.27715641038791183
0.5109913345044039,1.1338255824641876,0.6698979161899689,0.5325759001749235,0.7532275563345877,0.16844044709057096,0.12870092796508603,3.0844767374228965,0.012136901166526484,0.056129199803152084,0.005747716708785048,0.0012112293868534777,-0.0006638664361568664,0.6772432154377376
0.2490154578239506,1.0432401496097972,0.6079161801087194,0.5602858813367436,0.7989611803336933,0.21423600173396945,0.12281193862529469,2.8545573750576754,0.034353040403129684,0.12525944201781536,0.016005881461814787,0.010670207194505586,-7.536543973969342e-05,0.8294630839798406
0.8604328771152868,1.881133773440161,0.6175339653659743,0.8213846299359304,0.8564408130925056,0.33397416488921466,0.03997139337977856,0.3990087494682563,0.04371593920076351,0.11824526277557675,0.018600514331209045,0.002129491441398053,-0.0003383223540789215,1.0141631752823277
0.8292621963762817,1.9852182111504872,0.5094602048155652,0.9414362576719145,0.9958686121136421,0.5536284345844248,0.0211215129344494,0.11349593538165889,0.07872987778994033,0.1701440862321432,0.031210522280471782,0.005150879541080431,0.0009451238197168509,1.809280820972529
0.7241385747626221,1.4776445318058846,0.32762556610735677,0.9959389178320002,1.0029519303804888,0.8423195458838746,0.004396883728681378,0.002771080872980461,0.022092766820131206,0.08599846602848898,0.010525771789191556,-0.00028177464812791054,-0.0011904084700054916,0.98419716910644
0.9712224938726747,3.819583841044915,0.7368987811388203,0.8253327371716264,0.9482778091498227,0.3259300967014283,0.1485751626468387,3.808210977635309,0.023117915629374285,0.09823609575997155,0.010774422820446963,0.007775474555709924,8.56657955571829e-05,0.5217179610292714
0.9945635434867867,9.731871419297933,0.9032875063430218,0.9416169094037191,0.9839783683554275,0.19551387301166584,0.017899541345206584,0.08206704591385654,0.01763222983180505,0.07352363559377861,0.007252930847315867,0.0038197878418274305,0.0038251974468120663,0.4924845962506836
0.35104562646479437,1.0304645841744753,0.7790588822373794,0.7058362741926261,0.6223163934205561,0.13325227768619763,0.08370213385872292,1.4678851677520965,0.09338452149334056,0.20381945927340803,0.03776557710044039,0.011827899626780668,0.0031789939389230983,1.692181270592327
0.7070648180653877,1.2504273221384044,0.3845087858217057,0.9456615258470633,0.9957429974293821,0.693670713837352,0.01894549280404666,0.06865164353098843,0.027157423821862176,0.11593076756008701,0.011478498682190115,0.006435723105502987,-0.007568673289596793,0.7224564186892302
0.8814258242882143,2.4731875234457705,0.616980291431934,0.856322030221936,0.9817452127481359,0.40657377819528034,0.05362142438580758,0.5394701190914182,0.0670149219716406,0.14831913086380216,0.02296787196019202,0.009807830253532449,-0.002277737270008843,1.6477329233838085
0.5872008110274229,1.2718046959905973,0.24218075807947814,0.9809785517503655,0.9997809301566001,0.82249641481022,0.006462774131276933,0.013156492688815576,0.03913480720014831,0.11533054326528717,0.015644970724502872,0.006512217282811816,-0.001604822775404551,1.1082793734953416
0.8039029846504719,1.87979568504317,0.47190577416098606,0.9316546756251267,0.9982966626241792,0.5836852400000496,0.04594267700940465,0.3439195406731185,0.011211877419734445,0.05986447220809353,0.0010719024940208503,0.007012930582992764,0.0003124678064617524,0.2861750378080512
0.9347154389617658,2.8096984669237735,0.6540077277758651,0.9717106718312509,1.0056014275131822,0.5795048223962357,0.0025559225773020677,0.006529935645567796,0.054746395683345314,0.13429307903292803,0.014544600052655695,0.010678543754796418,-0.0011978357174315612,1.219790750671067
0.5542984154923652,1.1139001203133319,0.6382601451385275,0.5706404566963589,0.6012914376691761,0.15459043771621972,0.12987631355703047,3.1164627432594743,0.018790885045086057,0.07370026426466778,0.008696894600723462,-0.001906127749703479,-0.0013257007837765395,0.7217760068037214
0.9020649800153631,2.338834134300264,0.5831471633061468,0.9570095660145246,0.9728212406569284,0.558963997748429,0.021279339604390282,0.09926534143633281,0.04690720564536074,0.1273363068492891,0.023865474835599153,0.006615704622161654,0.0026707414547827353,0.9934107987015326
0.5226413347724992,1.122535206472114,0.6681442622930389,0.5481956710649383,0.6343284443185299,0.14978120399974468,0.13909686796578297,3.4037930375390757,0.020306350069468668,0.08469356759702742,0.004868260139954715,0.006751988603019081,0.000884294504953615,0.9065012742349486
0.9382478502093519,3.021086096631435,0.6734943353225576,0.9935439440046208,1.002754412481188,0.5271952555943307,0.005313771303784643,0.009369098000632485,0.07948778010234162,0.17774628667141523,0.027435750153248513,0.014605018982570137,0.005091044276838479,1.2451623132934633
0.5547446571131124,1.234094265923492,0.25442366073040656,0.9474654661287125,0.9930148306041112,0.5532290484375944,0.014366106615878779,0.039442688482524815,0.05745595172760593,0.13985864410584387,0.02088961845237216,0.005584440089492316,0.004301272568655286,1.3650080516873186
0.9077208908865204,2.386118829974707,0.5870176854070307,0.9779386769436644,0.9994918579692265,0.663177380595449,0.012751740558736594,0.013289396806827003,0.005652890042534024,0.05030869510934136,-0.001337434241311918,0.0016154073607986391,-0.0023417255550940478,0.2832391807845289
0.9950796652345619,10.914702900782977,0.9422509803361158,0.7017920764063191,0.9438496564935505,0.11119172307119284,0.1551855726570055,4.279679255940717,0.01148761294970243,0.05863013817571989,0.00641325709789454,0.000352844554968546,-0.003959624266198721,0.3739373754657872
0.5262280787888338,1.0421949198460942,0.5174022983172933,0.7690165904243267,0.8434886203215509,0.3444368437554741,0.1108339496909651,2.381560763330276,0.024798747905435445,0.08152004846710197,0.004413453199368769,0.0014957364578721394,-0.0010513034480604195,0.9433426449384136
0.5381118256910536,1.2346834854535282,0.4450263990217302,0.7877544158882274,0.9401009249300115,0.3823036419263389,0.06713555339788103,0.9501115674370559,0.042842741588328535,0.12295348820068686,0.012604052816904344,0.0012286580218172326,0.0025515521488008544,1.2594635575825095
