eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
0.9951229534975975,10.12435226111161,0.9255427327180011,0.8055065732495337,0.9049503405303719,0.14892360205741162,0.12314713474240457,2.7388903340519932,0.007252374840966924,0.05127919371210093,-0.0024310272367117354,-0.001207027461252691,-2.8052066800426046e-05,0.2774997224679384
0.5040512113275077,1.1249228030134917,0.6688746903295701,0.5316374322545929,0.7500926338557087,0.17050375328566228,0.1268871959411566,3.0788975182391125,0.016347734886627236,0.05915204064450799,0.005162198582748931,0.0060172483409865,-0.0021627083325046685,0.6701259611616085
0.2464180788610735,1.0502769528786022,0.6056677380820686,0.5688000648110122,0.7956395512504648,0.21707418462989522,0.12598410900122,2.855717520986081,0.036989246418658035,0.1327353681708444,0.010095250368829444,0.0003952798762415907,-0.003993882368142854,0.8376359834785011
0.8630065592422801,1.8844852714822384,0.6175317959050284,0.8196920838236239,0.8548967522379834,0.3272931610796587,0.048269632225690376,0.4038239648243883,0.04137343376673132,0.11869333514140908,0.00906308312554497,0.004399714512057376,-0.004039466020627508,1.0122422778144242
0.8297352280275646,1.9872501340293285,0.5061640254758986,0.9405031667381181,1.0003541775657445,0.5552478188636646,0.02826247450269022,0.11956938799115706,0.08218515397279759,0.16286866643934605,0.035182371686055265,0.009165125327715016,-0.0039004494134887106,1.8014381095379852
0.7279890630578991,1.4722075409066582,0.33218831388497544,0.9947613907638733,1.0037880486357849,0.8397371418634865,0.002435270296406027,-0.00046368944560478136,0.026945781652433165,0.08146232640699907,0.007682277814758694,0.0034831843525928554,-0.0019000301815186639,0.9827803621381357
0.9693033461042723,3.8157308720757626,0.7406518510042461,0.8180344776200027,0.9449568780485028,0.3317926734301505,0.1426405616257776,3.8063143817806897,0.02489938355207218,0.10135152321768377,0.01088445682681913,0.007215489704377443,0.0023948415923382765,0.5180485868536602
0.996104992709891,9.736655167083315,0.9070121388282678,0.9332507042721861,0.9835910272573724,0.1946232263014166,0.02536373020564849,0.07738509542717772,0.015204478745320509,0.07980857189152427,0.004839726410395216,0.0014152890302266837,0.0037975922573824338,0.4920984672474181
0.3529835207112359,1.032683700883048,0.7779844274299584,0.7128091337388518,0.6152883031866073,0.13419990818481817,0.08850558023858296,1.4653247544988526,0.09619499119959617,0.20821385454176058,0.04660676524860714,0.010332932486613055,0.0003128085760195197,1.6969846188377724
0.7062813732950131,1.2546648817353403,0.3819895170186339,0.9388023195247873,1.0001976760040079,0.6970996488939776,0.015912222209324107,0.06794830796031745,0.028996814949583387,0.11552972828180999,0.016068683568525234,0.0056503423950531985,-0.0018154144747602617,0.7195596662983237
